true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0005203193368903819,0.0010823027871218415,U,-0.0003805904167231047,0.004177578523018135,U
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00042455487188787294,0.001542220811982872,U,-0.0016825391843847757,0.0005356513147971331,U
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007868458331929902,0.0012547520862846043,U,-0.007722012707374469,-0.0006657725004497073,B
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-6.294871517834027e-07,0.0012563867803698913,U,-0.0027567515146316563,0.00043478098097714425,U
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00018157275069478754,0.00037352087519674235,U,-0.0018772770545184086,0.0004927317411629195,U
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-6.8860285994121124e-09,0.0008869667791567995,U,-0.0024726062243194515,0.00023373874424762223,U
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-1.1245105726120223e-05,0.0006062866355813441,U,-0.005191483995550488,-0.0012008348514647334,B
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0005605807221014149,0.0010676376929540927,U,-0.00022662935975161918,0.004471997783650946,U
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,3.468198880820157e-05,U,-0.004697495395127234,-0.0007225360930637358,B
UBB,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00014475134707216743,0.0006827745957381827,U,-0.0025630131237738543,0.0005273460384987166,U
