true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00018774735767784973,0.00014300803074730886,U,-0.0009865187533790619,0.0023616124038054,U
UBU,../data/binary_sample/,200000,3000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0010547403071941518,0.0006431597588142684,U,-0.0008788984467039407,0.0016916383230714867,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0001682312621457696,6.526794752704926e-05,U,-9.136081703949026e-05,0.0014507993308669098,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00033902692393758955,0.0002650257111259266,U,-0.0012057592767515965,0.002498201017030984,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.000486624215215091,0.0005025227324327835,U,-0.0003684355179879251,0.0011867695955158685,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0006349486720310715,0.0009409968474572332,U,-0.00012810177627450498,0.0021537821788623714,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0013634212643945888,0.00017539093534530364,U,-0.0018971069933591302,0.0012821875757061355,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00017784645169324209,0.00021364198870845867,U,-0.0014315616984088334,0.0010802502892697068,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,0.0010160316493736706,U,-0.00015592634758711948,0.0015441824015359996,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00013752754673314883,0.0001546683835564842,U,-0.002566646159296405,0.004108601221999148,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-5.6268016677289694e-05,0.00021909451386760602,U,-0.002189446614064571,0.0013401804456076448,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0006081770962803393,0.00013365164830334418,U,-0.0014820174127132448,0.001332043164490605,U
UBU,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-8.480770250682001e-05,5.851986340023065e-06,U,-0.00036431572910627653,0.0008947329313908564,U
