n units 500,n units 500 L_est,n units 1000,n units 1000 L_est,n units 2000,n units 2000 L_est,n units 3000,n units 3000 L_est,n units 4000,n units 4000 L_est,n units 5000,n units 5000 L_est,True Effect
0.4539957363502029,"(0.3249187572913811, 3.2491875739138107, 0.6314715454485162)",0.4347723427948354,"(0.36710592620308397, 3.67105926303084, 0.7170216703417494)",0.4358911271471762,"(0.14970396441529532, 3.503022544139228, 0.7818141717383602)",0.45189080853859503,"(0.3397751136311412, 3.397751137311412, 0.6426373329540499)",0.3836584089202962,"(0.33680378109545084, 3.5059615802127855, 0.7704132331274763)",0.40738364616588746,"(0.2575159574316189, 3.1810527295318476, 0.6245839300568127)",0.4279034
0.5240262161515423,"(0.1251697740692129, 2.919830904843034, 0.6565740586696225)",0.5203835195756503,"(0.16090627470664673, 3.6956912737754095, 0.7417416135708098)",0.47447222742288564,"(0.3437153875855963, 3.591556240299172, 0.5717941009079553)",0.320101883715762,"(0.13110870401513144, 3.4362409692360028, 0.6782638485011303)",0.43849845572397783,"(0.14011460731202566, 3.412136926173154, 0.6979962150444584)",0.3730282460790534,"(0.22345286281194135, 3.513030331050138, 0.641909183667531)",0.4279034
0.5986725336394415,"(-0.3399970666209706, 3.3999706672097063, 0.6156427081846707)",0.5168144882890336,"(0.18448653095250953, 3.5131574059403223, 0.828379960790331)",0.3945792555518325,"(0.21846179519832643, 3.8989004971502896, 0.6946500901008282)",0.43289059981469474,"(0.23049375397046856, 3.4482938678180157, 0.6198715273972302)",0.49490652763390275,"(0.22568826301044406, 3.5396220429582264, 0.7105906509887936)",0.46202585326750084,"(0.25102348712989636, 3.5294941351024525, 0.700083211949798)",0.4279034
0.4499307273041327,"(0.08395934279772112, 2.7812166418332422, 0.6432836091229267)",0.36524307061917205,"(0.36708087252036314, 3.6708087262036315, 0.6780218448910587)",0.42343164273474787,"(0.37040689419566497, 3.70406894295665, 0.5672363797302948)",0.42273877579684394,"(0.383480369552889, 3.83480369652889, 0.7108034689529575)",0.44586289706689486,"(0.13663254243094006, 3.3700865355406884, 0.6302510479173935)",0.37976326743714917,"(0.34242927905412585, 3.4242927915412587, 0.7819890950649894)",0.4279034
0.3689346732728134,"(0.31727931638295315, 3.1727931648295313, 0.7022146280736351)",0.4846987210014343,"(-0.10563109362170962, 3.460111216242625, 0.6545138294385774)",0.4128135925202428,"(0.18826114939913255, 3.491592969200454, 0.7065389361013356)",0.42929822050258737,"(0.32003789840280056, 3.2003789850280056, 0.7202983644698302)",0.3817787051026262,"(0.18431907359647495, 3.653303216689718, 0.625456688908833)",0.4666795114754348,"(0.10170782402008148, 3.4300047815610957, 0.769557085574383)",0.4279034
0.3539749645911694,"(0.3215882582442765, 3.2158825834427653, 0.5540691195175628)",0.48178234522953767,"(0.10273353791939746, 3.1153981702808404, 0.770822842406371)",0.40068833523621766,"(0.21079732486017608, 3.4736808423239007, 0.6056240673829296)",0.42756217596473306,"(0.03490438273316054, 3.4477815224953723, 0.7020797176275247)",0.431239262792351,"(0.3485508317760395, 3.6653965281185705, 0.7403168946861121)",0.4234469977534672,"(-0.02369221904255556, 3.565636968604561, 0.5831215504533283)",0.4279034
0.3645940301883214,"(0.1939719913095951, 3.344177405160256, 0.9028303230395112)",0.4715093675207324,"(0.3430011195583828, 3.4300111965838282, 0.6539345432805037)",0.5000568549097415,"(0.08245313692252541, 3.4317748579121226, 0.672920072855576)",0.4208525448730548,"(-0.07352865245548273, 3.5511219974577704, 0.8107331292379581)",0.4292641221578198,"(0.2305797202454024, 3.5636686726518274, 0.6905725544414966)",0.4103782335175261,"(0.3404771398943487, 3.404771399943487, 0.6358911122757948)",0.4279034
0.3730376395184024,"(0.3351074097375233, 3.351074098375233, 0.7675527132699008)",0.38545192915846455,"(0.28381653733577467, 3.349389798868624, 0.5951613876662835)",0.39266467035723224,"(-0.04810013998816552, 3.5870149446917083, 0.7729526411741078)",0.4552021017080846,"(0.27760126629667775, 3.2539375348214357, 0.670369005389804)",0.5081467094442865,"(0.18207666390101462, 3.6459893001362342, 0.6774680792509653)",0.4549740814481969,"(0.27628392717760636, 3.347157644053251, 0.6844002129714871)",0.4279034
0.5077810031908945,"(0.0014458528793488054, 3.5098355541863455, 0.6773081425860314)",0.2921146656594173,"(0.0675040133615972, 3.6977583747726324, 0.761100126501295)",0.27396140511790557,"(0.14547053725825218, 3.4073131620251353, 0.7719915535670474)",0.4842421151614302,"(0.16425644430676253, 3.7370714027150176, 0.6569813618893479)",0.46732867541042944,"(0.35501824437215335, 3.5501824447215338, 0.6966820348809001)",0.4499543198433136,"(0.30482176186358234, 3.4540932862995977, 0.7385959990476277)",0.4279034
0.4261555597064081,"(0.12778986466562287, 3.0996670641928645, 0.5115561919386578)",0.4365301336399862,"(0.3479447202300504, 3.479447203300504, 0.7247977575181068)",0.3975411292950931,"(-0.14178930640127346, 3.6018567541264987, 0.7333605188524405)",0.3892319693931184,"(0.34306259467932537, 3.4306259477932537, 0.7368918007166209)",0.39937808225021565,"(-0.10242432859359306, 3.4770518616753496, 0.7182936683872239)",0.43008845708862636,"(0.2084440968283185, 3.577932628237294, 0.684574887887484)",0.4279034
0.5585342887249504,"(-0.09443202709989189, 2.887096654162807, 0.736954509261673)",0.39138493774752153,"(0.3954473538232978, 3.9544735392329784, 0.7095709187073947)",0.4534165205552363,"(0.27274539544971665, 3.723273294354432, 0.5974650934480019)",0.47350989581975345,"(0.27950528630393995, 3.8034831679057346, 0.6638895953373981)",0.4394130342031928,"(0.340068864253306, 3.4006886435330603, 0.6910251084305112)",0.4345737260813876,"(0.08851923278906959, 3.4684919701753874, 0.734949296723142)",0.4279034
0.5694400366816839,"(0.058006875648357534, 3.045485853367927, 0.8231123624050282)",0.4652273427972882,"(0.2286424763045687, 3.586741026352044, 0.6377909791986694)",0.3550096225513029,"(0.3758613429808508, 3.758613430808508, 0.7079747045365851)",0.4454686215602089,"(0.2733069438516976, 3.266794897010146, 0.744485551068365)",0.3504981928995689,"(0.081984177477202, 3.493156802087511, 0.6183508793280641)",0.377063226610003,"(0.31574255975862814, 3.470790787320668, 0.6046075970413421)",0.4279034
0.3717867463472207,"(0.3004660997206688, 3.004660998206688, 0.7027575021944104)",0.44087005645918625,"(0.16137234962774225, 3.743227754783877, 0.7914750783760939)",0.3990158273568095,"(-0.0385831989125867, 3.5206398650590964, 0.7008469209877987)",0.45150896886978725,"(0.06415297851461707, 3.387835418969478, 0.7106484362983662)",0.40124072097774194,"(-0.018017841538781033, 3.389619979403897, 0.6933748846912016)",0.4267720387419159,"(0.11641840026384576, 3.6414162693591026, 0.748774381845545)",0.4279034
0.4790771073166809,"(0.14185454741318557, 3.67421160735121, 0.7193827032517446)",0.5321004650003053,"(0.36057487467864024, 3.6057487477864028, 0.8392326429644423)",0.2702313904077189,"(0.11280335404547055, 3.413002659842662, 0.7350217689369268)",0.5200880821701597,"(0.0742087079175974, 3.359523802795891, 0.7524601731290732)",0.36218968537522866,"(0.18420807158204072, 3.410920776986872, 0.6783902672184973)",0.4133422772491292,"(0.25651874444289124, 3.5622284353336813, 0.5966522308589506)",0.4279034
0.5606318121890673,"(0.08029803812442822, 3.248507464590987, 0.6058939733761782)",0.45445814140694346,"(0.2549471027196551, 3.297601333514272, 0.7674049398381453)",0.4848629522194837,"(0.2792083109191305, 3.4050075960554214, 0.7572060962208511)",0.4247262496468518,"(0.315146000143333, 3.15146000243333, 0.6845059214413084)",0.36932001432732503,"(0.28062665930743375, 3.5777295084888006, 0.6502040678590272)",0.3747928584331049,"(0.3087018625644621, 3.3932726198719196, 0.8086166815091642)",0.4279034
0.3511127676896036,"(0.052822273277009, 2.7373128496194337, 0.6472704563460477)",0.5287715746317198,"(0.07600299301018262, 3.42540460073013, 0.6251968750727719)",0.5343628726565485,"(0.37687599042177994, 3.7687599052177996, 0.676699188753185)",0.42537087366109017,"(-0.014325544444083486, 3.3830087704816054, 0.6836171918643466)",0.3841271150236404,"(0.18321956518892316, 3.6099327167417363, 0.7127652816806924)",0.3854069858714683,"(0.295018627579854, 3.270443225181142, 0.7574110202671532)",0.4279034
0.38087530045750667,"(0.1079125625826243, 2.907152146250457, 0.6288192914368724)",0.45812833458366164,"(0.3577709652520288, 3.5777096535202877, 0.6372787141568986)",0.3886527929238096,"(0.32537254146033134, 3.2537254156033137, 0.8037543784143122)",0.3502738791348463,"(0.3602113637649016, 3.602113638649016, 0.6890471875215015)",0.42370445336856516,"(0.10237377984171127, 3.601534007116342, 0.6455889688443675)",0.451889686064653,"(0.06454371557464036, 3.338051346667863, 0.7158751446937984)",0.4279034
0.4642103977538446,"(0.35188820909139695, 3.5188820919139694, 0.5456325369378304)",0.4038604507660209,"(0.3462369649438725, 3.4623696504387254, 0.8028422090705354)",0.479397829545625,"(0.36636072717526635, 3.6636072727526634, 0.740441007892515)",0.4082749526664815,"(-0.2293229255863058, 3.5539116815344793, 0.6507172283408834)",0.4214282767836648,"(0.2297595303997636, 3.6913371933221524, 0.7590838632968548)",0.3543292499477535,"(0.3409424200493209, 3.6613133080441393, 0.6433895399932402)",0.4279034
0.4387786154333362,"(0.303199278708408, 3.03199278808408, 0.7849315419266968)",0.45500299768013036,"(0.2033155836194717, 3.779440043895799, 0.7483964461345936)",0.4293337409082197,"(-0.10748174534421934, 3.3089015086406426, 0.6166957496829372)",0.4305954030711435,"(0.2517778852563328, 3.5709308674327813, 0.6620163538671694)",0.3685243229806727,"(0.19716206989232293, 3.4761008674643588, 0.6985383056651729)",0.45555303563968447,"(0.1416231610182185, 3.442178740621318, 0.6969089222095058)",0.4279034
0.4258202112761889,"(-0.23456863808876544, 3.150296962548185, 0.5688641532626819)",0.43034831677840557,"(-0.06327681138329233, 3.74025048811604, 0.73108599086319)",0.45007982408970065,"(-0.3378230094045563, 3.378230095045563, 0.6068508168468961)",0.41949280374940445,"(0.22101193686208911, 3.350234915347092, 0.7156108817914422)",0.3986828063770097,"(0.02579040195884621, 3.4321097680146173, 0.6076533924837814)",0.36503518004254304,"(0.17210407084780743, 3.4120629999179752, 0.7183967501392515)",0.4279034
0.5788970086728925,"(0.20777549867955836, 3.2778636885764145, 0.6250786711797319)",0.3877606835846281,"(-0.14655957666499925, 3.3063764521683403, 0.5813950193761528)",0.4373919714972964,"(0.3421060571503289, 3.421060572503289, 0.718818439157978)",0.4755736176578219,"(0.06384345686222836, 3.5063969754813162, 0.7112076933257385)",0.4102382202454881,"(0.27768514464696026, 3.6990922388876237, 0.733330658256086)",0.48724895020223596,"(0.33408359002631116, 3.3408359012631115, 0.7368204398482658)",0.4279034
0.39484424684575353,"(-0.1297517282453797, 3.2712910458277933, 0.5970319952220493)",0.41984738639347313,"(0.04285900664037738, 3.611894974488404, 0.6405932957929156)",0.4557657953136851,"(0.09150203418626808, 3.345061853208493, 0.7170003670519589)",0.47506816908065036,"(0.2681197216168725, 3.4078379649764616, 0.7830532352198187)",0.3760469002625808,"(0.21409446278628683, 3.6889507374517048, 0.6508845498108896)",0.3879090981758195,"(0.3575988868409858, 3.575988869409858, 0.8054156235538171)",0.4279034
0.3339977659252732,"(0.3091791834424041, 3.091791835424041, 0.8455250735884317)",0.3861020342744309,"(0.3376990061708416, 3.376990062708416, 0.7008677374802955)",0.4152146810900963,"(0.059452768821828546, 3.432245547940755, 0.7239811184907948)",0.4541802050693522,"(0.3429230174163639, 3.4634379621909916, 0.664457899757677)",0.38218186510132773,"(-0.06550338992514941, 3.682335845622746, 0.6959425009063567)",0.44535928701281846,"(0.13705035700332463, 3.6177996125842773, 0.6962147112319238)",0.4279034
0.3480194439990772,"(0.20355002702110953, 3.7901928832382277, 0.8424469059926009)",0.3129477265591007,"(0.36511380106294866, 3.6511380116294867, 0.7331761647609354)",0.3244554017058441,"(0.3402621417028636, 3.402621418028636, 0.734982418363337)",0.38587897145416283,"(0.15958557378343874, 3.245105033702361, 0.7629614387234369)",0.47211698474262315,"(0.34552514395422623, 3.4552514405422623, 0.7278252837732612)",0.4901667445769038,"(0.32814002985833496, 3.5620258203477877, 0.705985780221241)",0.4279034
0.28992664887240827,"(-0.28827991811930687, 2.882799182193069, 0.7073814932378621)",0.4763349033864764,"(0.24402956843478102, 3.1739099972723426, 0.778782772746192)",0.5133779628562984,"(0.018632971020714817, 3.6074368038283824, 0.6907617192624821)",0.3951127413540219,"(0.10619230908947354, 3.9359960599685695, 0.6639688622483495)",0.40435534741024864,"(0.010092715082921953, 3.426006123798922, 0.7837350788560592)",0.3924791472699665,"(0.06618257465033073, 3.518590192232141, 0.7879100921292069)",0.4279034
0.464322531633057,"(-0.28716339797614304, 2.8716339807614304, 0.823632703589943)",0.4445887065018205,"(0.3684233889832375, 3.6842338908323753, 0.8286317645876201)",0.4731796637016709,"(0.3017670715324936, 3.4524798451313945, 0.7132455616740175)",0.39168383720492866,"(0.3676875060504798, 3.676875061504798, 0.7466518050466552)",0.3865737654192123,"(0.1177609860645198, 3.3767292691849167, 0.7883679621016291)",0.3638394389927743,"(0.3211577667117822, 3.4661113936092276, 0.7434410263827447)",0.4279034
0.5052994473570618,"(0.2790287178804022, 2.7902871798040216, 0.657053173982895)",0.4832093766037594,"(0.05308544613663627, 3.63987184886914, 0.6574606844060442)",0.3835832908097183,"(0.33119013333879144, 3.8129689015456596, 0.7155357134866535)",0.41810670547143114,"(0.23792018048712832, 3.609562054737585, 0.7051447262702613)",0.3900904438396982,"(0.33022173561407536, 3.3022173571407536, 0.6335198281674577)",0.4707847612751424,"(0.07674538069399355, 3.721408845363969, 0.6770526434468672)",0.4279034
0.3546037722389536,"(-0.03236388834334225, 3.133325420140557, 0.586076553093138)",0.23508485394795006,"(0.32716981660259337, 3.719881006919194, 0.5908786375247377)",0.4981337167945553,"(0.33813756978197745, 3.5349546042502937, 0.7542138376691542)",0.33912105428161327,"(0.1538286775701204, 3.217822330580209, 0.6793628136181047)",0.39118188637424334,"(0.3453562451754632, 3.4535624527546323, 0.6428120512527488)",0.42126584833107616,"(0.18572205220527177, 3.6143776827245837, 0.6415337853577705)",0.4279034
0.2166876144007656,"(-0.06533059695745637, 2.831688370778109, 0.6653237023710427)",0.3850704331768891,"(0.3460978373077988, 3.7820449834570904, 0.7915187021098785)",0.4655165807671229,"(0.21123585519918853, 3.389385159981398, 0.709378591611348)",0.4305439258251603,"(0.24624326984763087, 3.3429345277576696, 0.8479303540824363)",0.41842036355796264,"(0.11509601760711001, 3.500917350910954, 0.693178705258626)",0.3569300277758178,"(0.35749347198303694, 3.5749347208303695, 0.6424585241323945)",0.4279034
0.3518974017160806,"(0.07409766964954961, 3.131198957506185, 0.739762516002899)",0.5468231030552244,"(0.33078013871144585, 3.307801388114459, 0.7787699512000554)",0.5062802644885849,"(0.2951814864028548, 3.3892945574975624, 0.5962482567329925)",0.41493290734406213,"(0.08935516380494915, 3.581903561669732, 0.7016183998878053)",0.38770384330373364,"(0.3399999292013484, 3.3999992930134844, 0.7161336008132734)",0.46745357191919173,"(0.3273454247878349, 3.448674571403289, 0.6956953797444084)",0.4279034
0.6055201708474873,"(0.339816949926203, 3.39816950026203, 0.5251984589507871)",0.45437201964347107,"(0.3749489808484368, 3.749489809484368, 0.7267963328274253)",0.4545185137511223,"(0.3323340983678453, 3.323340984678453, 0.71963752939552)",0.3699326927862818,"(-0.026092076631131902, 3.5175896331404544, 0.6320251050532288)",0.38798288757185584,"(0.10416301161351978, 3.4088582465692667, 0.6881212627540509)",0.43940244024870573,"(0.011384748231224118, 3.378775209774702, 0.6431187140709526)",0.4279034
0.44635767557191963,"(-0.259875359399853, 3.0387326385544062, 0.7272376861528601)",0.5161452828543595,"(0.36914325074596455, 3.6914325084596453, 0.7551796218950357)",0.44709999338227535,"(0.22903024032459335, 3.62068066117111, 0.7143589740527507)",0.4225931753372184,"(0.3942699850924387, 3.942699851924387, 0.7092669381582868)",0.41153324314487344,"(0.21228882713563707, 3.5086942195181203, 0.6513444396543283)",0.42912923822249166,"(-0.007649871349635839, 3.499102340421808, 0.7267291653355425)",0.4279034
0.27129644101615,"(-0.3185714745901689, 3.589522692447859, 0.7039215593722159)",0.4422787919312532,"(0.3548232159786545, 3.887624542724726, 0.860650180284107)",0.5005893520789318,"(0.35953229798835606, 3.5953229808835605, 0.5821205987177287)",0.4259139923706094,"(-0.0415063015737022, 3.9582841343612944, 0.6946717676710266)",0.3631790694732825,"(0.3373893264122233, 3.3738932651222333, 0.7209261302713246)",0.43597287337854224,"(0.16876200127250468, 3.351830258419751, 0.7113713584845373)",0.4279034
0.2517587127732858,"(0.24673054452887794, 3.2966610532598724, 0.7520598447133289)",0.365810411289408,"(0.09012720057045824, 3.6513665025885556, 0.6065239344965364)",0.4829991842226065,"(-0.2556523995168987, 3.875217523759921, 0.7152097129322017)",0.45151686791099943,"(0.3116461711663049, 3.6779578674745985, 0.7157301028886771)",0.4361466735691509,"(0.16794791347247365, 3.5470178994611143, 0.6935246598956706)",0.47695307392383796,"(0.2836212919951148, 3.6629503132414825, 0.7098484944400556)",0.4279034
0.43014248487453516,"(-0.374751059100558, 3.7475105920055802, 0.8043205875409511)",0.372105103483106,"(0.28763966237172617, 3.647714124091692, 0.7189191314311529)",0.5102444441047062,"(-0.04647113498242233, 3.380616070302786, 0.8329942230462506)",0.41540549737646304,"(-0.08489149413749104, 3.683406051712334, 0.744235472711969)",0.3602993156824904,"(-0.06872355616811475, 3.7905931166241786, 0.7771005576352985)",0.45891800252999804,"(0.19048631330259014, 3.247970880810311, 0.728451730427791)",0.4279034
0.3976631423846519,"(-0.2627894131045854, 3.575182187992293, 0.6694959483915577)",0.4816156666570516,"(0.20513186892197124, 3.289882595101936, 0.6939258344010376)",0.43773266743206984,"(0.28181088361376844, 3.5004104709683976, 0.7551094732869511)",0.44006053133840306,"(0.0961726551274869, 3.888915552478972, 0.7055592383455684)",0.42483083921244463,"(0.12494093337080056, 3.5859788071310486, 0.7181871967892878)",0.3745124405111468,"(0.3585188257319156, 3.5851882583191563, 0.7333706787612309)",0.4279034
0.2514435072030805,"(0.2777939322241844, 2.7779393232418443, 0.5270708253632862)",0.44466225582612817,"(0.20705874254814194, 3.495888662290558, 0.712823675968303)",0.46094268086919676,"(-0.03820716638409328, 3.9355236941800036, 0.5749735364663606)",0.3663353605647383,"(0.33797037542657565, 3.4288079299063674, 0.638866424532186)",0.44811548495528114,"(0.142148804166288, 3.5719417406649927, 0.6792135677117922)",0.44533594471641974,"(0.36194885957752587, 3.770479751492695, 0.7064951787501503)",0.4279034
0.39911643025873433,"(-0.34765029631666267, 3.476502964166627, 0.5503401343679444)",0.43393070194912814,"(0.341687792593414, 3.4168779269341396, 0.705292466812051)",0.3415689626482784,"(-0.04809050043166065, 3.4520708511566824, 0.6277804769500545)",0.45104447984558665,"(0.3477374248754473, 3.477374249754473, 0.6632990897477736)",0.3954983661486058,"(0.3609252415934021, 3.609252416934021, 0.710069076083708)",0.42970122288343143,"(0.04089823484078328, 3.244431476801966, 0.7462570380849307)",0.4279034
0.3149973177344039,"(0.16419085436013814, 3.1166566276582475, 0.8105966121023025)",0.4602558086204755,"(0.3671588391959094, 3.6715883929590944, 0.6549545873612621)",0.4204981933497146,"(-0.28888856448552946, 3.142083285512154, 0.6727268726600714)",0.38737187570582676,"(0.35217502907830706, 3.5217502917830705, 0.6779210328780376)",0.4251427427180082,"(0.16469901681694615, 3.6281891473870873, 0.7599482790602642)",0.4088347129980848,"(0.195752877348466, 3.676429251995266, 0.7556432518393458)",0.4279034
0.43724299774086617,"(-0.02945639706066923, 3.054195947786683, 0.7868389289674428)",0.50496508156039,"(0.13517559497307505, 3.6002340265920014, 0.7041676528639847)",0.34812467274735936,"(0.10747588804293533, 3.632974914055723, 0.7342493806949781)",0.4430752788364198,"(0.1344452385064015, 3.3992234746626226, 0.7878074479405487)",0.41310024920927624,"(0.34384542401360896, 3.584247087716667, 0.8029571713962649)",0.42755329087738303,"(0.25619454131130714, 3.359669719998998, 0.763596036413563)",0.4279034
0.06548632753155122,"(0.1888273884390235, 3.3197927402307346, 0.8055609218159556)",0.504151708197727,"(0.35902097569338787, 3.5902097579338785, 0.6708820973933896)",0.4198030186134934,"(-0.04705167920247856, 3.2427874957557945, 0.6750648346209114)",0.3448866024513677,"(0.37077045833084965, 3.7077045843084964, 0.7153149456787287)",0.4846041606069092,"(0.20289449643340782, 3.5526804586986827, 0.6542582752062702)",0.4365708367242122,"(0.3523684417653465, 3.60773168371331, 0.6767249624292103)",0.4279034
0.44300966952720716,"(0.3150176836261195, 3.150176837261195, 0.6655009582463349)",0.3700796082464213,"(0.35379884283892216, 3.537988429389222, 0.751373317076551)",0.3619840019290275,"(0.2113955931298265, 3.711095764709847, 0.7655238061200833)",0.4312819328348601,"(0.14650937760678048, 3.6114088727279903, 0.7241166742954821)",0.4131352896369717,"(0.30133605071426783, 3.67855632037126, 0.7075243273717653)",0.4306186216619909,"(0.0704372869168338, 3.5137845973792485, 0.7130169761389386)",0.4279034
0.4164144387471087,"(-0.15081527420608729, 3.1657006641770162, 0.7416939913915092)",0.3874814391898628,"(0.36577581405856113, 3.6577581415856115, 0.7722922296533322)",0.2790631129056531,"(0.28250846639986327, 3.1498011317262757, 0.694551641515996)",0.531280462723418,"(0.20417347596887517, 3.6206633286310344, 0.7058485434275222)",0.43727702643168487,"(0.14441852761292825, 3.430087788964206, 0.7178547740192125)",0.3603297264839267,"(0.2443708682698101, 3.4862943685656957, 0.7368382682498811)",0.4279034
0.39089977485276295,"(-0.16847509075021225, 3.1943783601814277, 0.8816555356551293)",0.3770639126633203,"(-0.2676988699512039, 3.568059558143321, 0.6490936958710751)",0.38732142530456687,"(0.14228551674557843, 3.502822706928379, 0.6464972858327802)",0.37765612714631164,"(-0.0037963214986500822, 3.428547935798581, 0.6550939228628574)",0.41175868228137763,"(-0.036285262643273475, 3.7545098253389733, 0.7393617991027911)",0.4218036298139455,"(0.33625206453155576, 3.485078790112131, 0.7464818963120605)",0.4279034
0.4172920299540175,"(-0.183605559446023, 3.05865067515191, 0.7627459983082298)",0.4423363486281493,"(0.36641872246897267, 3.664187225689727, 0.6465669162822117)",0.4575307731354404,"(0.030353573096833047, 3.789296191519323, 0.7450758731544329)",0.3630446318486768,"(-0.0031200290574084143, 3.20695393698071, 0.7002145798182936)",0.44952722129943123,"(0.23379662146606994, 3.4619832373758235, 0.7635885377480048)",0.44970029524596405,"(0.2921504177379915, 3.5830190101116055, 0.7383888709693769)",0.4279034
0.4352983359377102,"(-0.33259429052808975, 3.325942906280898, 0.5831221771468665)",0.4460378348041962,"(-0.29941035982050246, 3.5053807777039494, 0.656418126548909)",0.48519876958184827,"(-0.10323667418738008, 3.917900256356074, 0.5960256422636069)",0.41831040285296267,"(-0.2377933111349561, 3.3919867067234044, 0.6940932171131748)",0.43808718615165293,"(0.186653480433558, 3.555399301821277, 0.6506898518156123)",0.43136296362501236,"(0.21099983171413192, 3.5425882406464253, 0.7734430426830561)",0.4279034
0.5416980740023405,"(-0.3007966058318939, 3.532091137273822, 0.679837380149232)",0.3829872490595026,"(0.3155619850005898, 3.155619851005898, 0.5378663650810926)",0.291909782701288,"(-0.1948466104434612, 3.4407308021696243, 0.7562455995179758)",0.40360174009791633,"(-0.04013304998936734, 3.3779664449898, 0.6848302014263207)",0.4366369592183208,"(0.20231852373153056, 3.5278385983517193, 0.7113999978040793)",0.3912310194080568,"(0.348480944940766, 3.48480945040766, 0.6631747077582142)",0.4279034
0.4113928957723326,"(-0.36827600426645213, 3.6827600436645214, 0.8889360333337022)",0.4209831071583517,"(0.37929404201226746, 3.7929404211226747, 0.5166826779274092)",0.4054120896523119,"(-0.00757815629130665, 3.629978909880466, 0.7760088577864196)",0.43120637873451406,"(0.02295457091583408, 3.556927788056894, 0.7615727272313215)",0.36286292885255433,"(0.1978661331846559, 3.612492068628559, 0.7641085676704351)",0.3587952278810434,"(0.2010257403639038, 3.4527006110073195, 0.7495409911403539)",0.4279034
0.4069141315660145,"(0.1762626719949132, 2.7433601930406875, 0.8176427594484024)",0.4385866607643161,"(0.36121085700401423, 3.6121085710401424, 0.792901077430017)",0.4552874812499227,"(0.3582455430526033, 3.582455431526033, 0.7472010882180874)",0.4272835351859079,"(0.3465668755236282, 3.465668756236282, 0.7276999031958398)",0.37627369995906,"(0.055588663156609305, 3.4612183424793437, 0.7926564819037911)",0.41492926070912434,"(0.22740278268403752, 3.647876309468697, 0.7272126744593926)",0.4279034
0.30355690069364766,"(0.33252761907528555, 3.3252761917528555, 0.9006500406571563)",0.4132217671025528,"(0.3602493303759079, 3.602493304759079, 0.6327584618795822)",0.39584610448545254,"(0.3171895285172914, 3.5500387737163206, 0.619705534909391)",0.42400427589016826,"(0.0012167875679574465, 3.4640101744272425, 0.7061825944293231)",0.42971111016013575,"(0.3513970566743018, 3.5139705677430184, 0.6344316311174708)",0.4063108430499258,"(-0.1603360597609366, 3.4302218718386115, 0.6773877790623334)",0.4279034
0.24916896661053103,"(0.3730367052725582, 3.7303670537255824, 0.7201658823812679)",0.4046147380295884,"(0.3454717734099311, 3.4547177350993112, 0.6579586488935216)",0.42541034814952255,"(0.31595984195125293, 3.159598420512529, 0.5340855186697467)",0.34807250126789474,"(0.3490128325113514, 3.4901283261135143, 0.551287759183344)",0.4411147123192152,"(0.36177689941538393, 3.6177689951538397, 0.7839376624240126)",0.36242832885551163,"(0.35457281567077015, 3.5457281577077016, 0.7035253221581141)",0.4279034
0.45846795291936715,"(-0.32191547474078663, 3.3690045280922187, 0.6154592276389865)",0.45870275379492065,"(0.07064977618286092, 3.256855211561772, 0.5361942856094163)",0.4786809504800277,"(-0.1328762770807906, 3.5911414612555985, 0.8479773251563549)",0.4720999898432139,"(0.3287950940757517, 3.287950941757517, 0.6648837900901773)",0.44427093221322067,"(0.2644704628497331, 3.4929941890754237, 0.8215133140566396)",0.4424042334589036,"(0.28343548088444126, 3.531967651223858, 0.7173371551277538)",0.4279034
0.4529749908083111,"(0.2331134225919718, 3.4230151230007837, 0.5786667062143732)",0.5550469987661345,"(0.09619965633705735, 3.6878879591681506, 0.895800270160139)",0.412091592196478,"(-0.012878103826615254, 3.5383867380036067, 0.7429995887843797)",0.37824957521152475,"(0.3274249593911065, 3.274249594911065, 0.7174458474236897)",0.4119864182820936,"(-0.05141493870065834, 3.510205008964941, 0.7753568641476485)",0.4246623068570951,"(0.215691851980068, 3.3724738397769114, 0.7055653326732416)",0.4279034
0.261333071369489,"(-0.21160637600861873, 3.3379512558050863, 0.7012248666348595)",0.47083443292271754,"(0.24807650178300475, 3.3810540312917388, 0.7320228318218807)",0.4052023149583378,"(0.2638642520725626, 3.321130371291505, 0.7503045198996658)",0.399522708604298,"(0.23929339069488398, 3.4099102659704923, 0.610026544899249)",0.40836403479559247,"(0.3424003907810569, 3.424003908810569, 0.5641137078540663)",0.4059850634820967,"(0.06045140289932066, 3.532532744604456, 0.709407635877501)",0.4279034
0.5630385734239867,"(0.313744182704432, 3.13744182804432, 0.5682987332477009)",0.43911682381020944,"(0.24443116014339067, 3.8377013762455556, 0.6324895812176906)",0.4891620720905571,"(0.17476310191002645, 3.4584323556768006, 0.7857844916026797)",0.4101478899739271,"(0.25937715083943674, 3.555447086001079, 0.6443924971110047)",0.425786180619524,"(0.1670178793202968, 3.705014806887005, 0.7359038046198063)",0.4193104324997967,"(0.2579048072697294, 3.4956487215932945, 0.6484255505231508)",0.4279034
